Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Identifier_encoded
NCO26,7.235,Low Fat,0.077011493,2258.7843002197783,117.3492,OUT045,2002,High,2323.990558850987,2316.1811481083005,1506.0396,0.5958948043617703
FDV26,20.25,Regular,0.07614605,2232.5425970674487,197.0794,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4681.9056,0.5965362411802437
FDC50,12.857645184135976,Low Fat,0.135836915,2225.194903852079,93.8094,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3237.1196,0.5997434252726106
NCV05,12.857645184135976,Low Fat,0.030062224,2010.0002650000006,154.3656,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2471.4496,0.5997434252726106
FDW48,18.0,Low Fat,0.008575615,1952.9712070987655,80.2618,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,644.4944,0.5952533675432969
FDS55,7.02,Low Fat,0.081096635,2289.009591558443,148.4734,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3563.3616,0.5978191148171905
FDX32,15.1,Regular,0.100060762,2289.009591558443,144.0786,OUT045,2002,High,2323.990558850987,2316.1811481083005,2600.6148,0.5958948043617703
FDC53,8.68,Low Fat,0.008834023,2132.8677436915864,100.0384,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2266.3832,0.5965362411802437
FDG35,21.2,Regular,0.007069661999999999,2374.3327729729745,175.7738,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1911.5118,0.5952533675432969
NCC30,16.6,Low Fat,0.046161923,2258.7843002197783,176.6344,OUT010,1998,High,2279.6276513432786,339.8285004616805,356.8688,0.3559974342527261
NCZ17,12.15,Low Fat,0.079592733,2010.0002650000006,37.3506,OUT045,2002,High,2323.990558850987,2316.1811481083005,645.1602,0.5958948043617703
FDZ56,16.25,Low Fat,0.025776993999999998,2289.009591558443,169.9474,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2863.6058,0.5965362411802437
NCS05,11.5,Low Fat,0.020960615,2010.0002650000006,133.2942,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2649.884,0.5978191148171905
DRC25,12.857645184135976,Low Fat,0.0,2006.5117348314586,87.3882,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1374.2112,0.5997434252726106
FDW59,13.15,Low Fat,0.020715913,2204.132226294819,83.5566,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1268.349,0.5965362411802437
FDB36,5.465,Regular,0.048801674,1952.9712070987655,132.1626,OUT017,2007,High,2323.990558850987,2316.1811481083005,1573.9512,0.5939704939063503
FDT37,14.15,Low Fat,0.0,2225.194903852079,253.7014,OUT045,2002,High,2323.990558850987,2316.1811481083005,5865.0322,0.5958948043617703
FDG47,12.8,Low Fat,0.06960567599999999,2374.3327729729745,261.9252,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4984.1788,0.5965362411802437
FDM45,8.655,Regular,0.088373591,2277.3217391666685,119.3756,OUT045,2002,High,2323.990558850987,2316.1811481083005,1454.1072,0.5958948043617703
FDQ40,12.857645184135976,Regular,0.035853059,2132.8677436915864,176.8712,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3691.1952,0.5997434252726106
FDF34,9.3,Regular,0.01404119,2277.3217391666685,199.1084,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,396.8168,0.5965362411802437
FDP24,20.6,Low Fat,0.083473583,1952.9712070987655,120.8756,OUT017,2007,High,2323.990558850987,2316.1811481083005,1211.756,0.5939704939063503
FDT55,12.857645184135976,Regular,0.07643454200000001,2289.009591558443,155.8946,OUT019,1985,Small,1876.9091591289784,339.8285004616805,473.3838,0.33867864015394483
FDH60,19.7,Regular,0.08073703,1952.9712070987655,197.011,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3338.987,0.5965362411802437
FDF57,14.5,Regular,0.0,2289.009591558443,169.6448,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2045.3376,0.5965362411802437
NCX29,10.0,Low Fat,0.08915252800000001,2010.0002650000006,147.7102,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,437.4306,0.5965362411802437
FDD34,7.945,Low Fat,0.015863075,2277.3217391666685,161.821,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2446.815,0.5978191148171905
FDQ15,20.35,Regular,0.151308326,2158.9779105882344,81.7276,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2030.69,0.5965362411802437
FDL12,15.85,Regular,0.12160972199999999,1952.9712070987655,60.222,OUT035,2004,Small,2323.990558850987,2316.1811481083005,539.298,0.5965362411802437
FDS22,16.85,Regular,0.023135131,2277.3217391666685,44.8428,OUT013,1987,High,2279.6276513432786,2316.1811481083005,703.0848,0.5978191148171905
NCM29,11.5,Low Fat,0.017714096000000002,2010.0002650000006,132.9626,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1442.7886,0.5952533675432969
FDO24,11.1,Low Fat,0.0,1952.9712070987655,156.4604,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2376.906,0.5965362411802437
NCJ43,6.635,Low Fat,0.027069402000000003,2258.7843002197783,174.9396,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1744.396,0.5965362411802437
FDA37,7.81,Regular,0.055226755,2225.194903852079,123.1046,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,871.5322,0.5965362411802437
NCM07,9.395,Low Fat,0.040124625,1926.139701775148,85.1908,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1342.2528,0.5952533675432969
FDT49,7.0,Low Fat,0.151376958,2225.194903852079,108.228,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1171.808,0.5965362411802437
FDP23,6.71,Low Fat,0.03558013,2204.132226294819,217.5166,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4572.0486,0.5965362411802437
DRF51,15.75,Low Fat,0.166513779,2232.5425970674487,38.0506,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,265.6542,0.5952533675432969
NCZ41,19.85,Low Fat,0.06478563,2010.0002650000006,123.7704,OUT017,2007,High,2323.990558850987,2316.1811481083005,2503.408,0.5939704939063503
DRJ11,9.5,Low Fat,0.085223447,2139.2216224299054,189.2872,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,6050.7904,0.5965362411802437
FDP37,15.6,Low Fat,0.143915417,2111.8086509090913,127.5994,OUT017,2007,High,2323.990558850987,2316.1811481083005,2441.4886,0.5939704939063503
FDT60,12.857645184135976,Low Fat,0.13227533800000002,1952.9712070987655,123.8388,OUT019,1985,Small,1876.9091591289784,339.8285004616805,123.8388,0.33867864015394483
FDA09,13.35,Regular,0.149338159,2277.3217391666685,178.666,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1797.66,0.5965362411802437
FDJ46,11.1,Low Fat,0.044823438,2277.3217391666685,174.2054,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1926.1594,0.5965362411802437
FDO48,15.0,Regular,0.02681843,1952.9712070987655,219.7456,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3094.6384,0.5978191148171905
FDS59,14.8,Regular,0.04407225,2204.132226294819,109.057,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1428.141,0.5952533675432969
FDH44,19.1,Regular,0.025872153,2289.009591558443,145.7418,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,882.8508,0.5965362411802437
NCM05,6.825,Low Fat,0.059835659000000006,2010.0002650000006,264.3226,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4229.1616,0.5965362411802437
NCU06,12.857645184135976,Low Fat,0.13027716,2258.7843002197783,228.00099999999998,OUT019,1985,Small,1876.9091591289784,339.8285004616805,1148.505,0.33867864015394483
FDV13,17.35,Regular,0.027653795,2225.194903852079,88.0856,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1318.2839999999999,0.5965362411802437
FDA23,9.8,Low Fat,0.04714777,1952.9712070987655,102.4016,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1720.4272,0.5978191148171905
FDJ60,19.35,Regular,0.062882112,1952.9712070987655,164.1184,OUT017,2007,High,2323.990558850987,2316.1811481083005,2807.0128,0.5939704939063503
FDN13,18.6,Low Fat,0.152294691,2111.8086509090913,98.9358,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1508.037,0.5965362411802437
DRF49,7.27,Low Fat,0.071064499,2006.5117348314586,114.4518,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1366.2216,0.5965362411802437
FDK20,12.6,Regular,0.041726942,2289.009591558443,122.0072,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1470.0864,0.5952533675432969
FDB27,12.857645184135976,Low Fat,0.055121892,2232.5425970674487,196.7768,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5912.304,0.5997434252726106
NCS18,12.65,Low Fat,0.042211119000000005,2258.7843002197783,108.6938,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1393.5194,0.5965362411802437
FDZ49,12.857645184135976,Regular,0.132500853,2225.194903852079,220.3798,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5289.1152,0.5997434252726106
FDN32,17.5,Low Fat,0.015557426000000001,2289.009591558443,184.7266,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2213.1192,0.5965362411802437
FDO37,8.06,Low Fat,0.021409913,2111.8086509090913,229.7326,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,6930.978,0.5965362411802437
NCD31,12.1,Low Fat,0.015497337,2258.7843002197783,165.5526,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,3453.5046,0.5952533675432969
NCV30,12.857645184135976,Low Fat,0.065612808,2258.7843002197783,62.351000000000006,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2150.534,0.5997434252726106
FDY49,17.2,Regular,0.012030747,2225.194903852079,166.6184,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1155.8288,0.5965362411802437
FDM10,12.857645184135976,Low Fat,0.07560369900000001,2277.3217391666685,215.1218,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3205.827,0.5997434252726106
FDT11,5.94,Regular,0.029372367000000003,2204.132226294819,186.7556,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3942.8676,0.5965362411802437
FDD39,16.7,Low Fat,0.070096518,2232.5425970674487,217.885,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3894.93,0.5978191148171905
NCL31,7.39,Low Fat,0.120258245,1926.139701775148,141.547,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2290.3520000000003,0.5965362411802437
FDZ47,20.7,Regular,0.07928147599999999,1952.9712070987655,100.1042,OUT035,2004,Small,2323.990558850987,2316.1811481083005,892.8378,0.5965362411802437
NCU18,12.857645184135976,Low Fat,0.09776872800000001,2258.7843002197783,142.4496,OUT019,1985,Small,1876.9091591289784,339.8285004616805,564.5984,0.33867864015394483
FDJ58,12.857645184135976,Regular,0.104786172,2277.3217391666685,172.2764,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1545.9876,0.5997434252726106
FDX12,18.2,Regular,0.043626605,1952.9712070987655,241.4196,OUT010,1998,High,2279.6276513432786,339.8285004616805,482.0392,0.3559974342527261
FDV60,20.2,Regular,0.11783932800000001,1952.9712070987655,195.21099999999998,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2356.9320000000002,0.5952533675432969
NCB19,12.857645184135976,Low Fat,0.089858447,2258.7843002197783,84.5882,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2061.3168,0.5997434252726106
FDH45,12.857645184135976,Regular,0.185008985,2289.009591558443,42.3796,OUT019,1985,Small,1876.9091591289784,339.8285004616805,123.8388,0.33867864015394483
FDB03,17.75,Regular,0.156701315,2232.5425970674487,240.7538,OUT013,1987,High,2279.6276513432786,2316.1811481083005,4566.7222,0.5978191148171905
FDI27,8.71,Regular,0.0,2232.5425970674487,43.5744,OUT017,2007,High,2323.990558850987,2316.1811481083005,498.0184,0.5939704939063503
FDN22,18.85,Regular,0.13908768300000002,2277.3217391666685,251.7724,OUT017,2007,High,2323.990558850987,2316.1811481083005,3020.0688,0.5939704939063503
FDQ37,20.75,Low Fat,0.089243789,2111.8086509090913,192.0478,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4649.9472,0.5965362411802437
FDM02,12.5,Regular,0.073721115,2225.194903852079,85.6198,OUT035,2004,Small,2323.990558850987,2316.1811481083005,610.5386,0.5965362411802437
FDW38,5.325,Regular,0.138679995,2232.5425970674487,53.7298,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,862.8768,0.5965362411802437
FDP34,12.857645184135976,Low Fat,0.24026824800000002,2277.3217391666685,156.463,OUT019,1985,Small,1876.9091591289784,339.8285004616805,312.926,0.33867864015394483
FDY55,16.75,Low Fat,0.0,2289.009591558443,255.3988,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4625.9784,0.5965362411802437
FDL34,16.0,Low Fat,0.040911824,2277.3217391666685,141.2496,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3387.5904,0.5978191148171905
FDA09,13.35,Regular,0.14997485800000002,2277.3217391666685,179.766,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,5932.278,0.5952533675432969
FDM51,11.8,Regular,0.026072872,2158.9779105882344,99.8674,OUT017,2007,High,2323.990558850987,2316.1811481083005,1018.674,0.5939704939063503
FDI34,10.65,Regular,0.08548276099999999,2277.3217391666685,231.4668,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,3225.1352,0.5952533675432969
NCD31,12.1,Low Fat,0.015521768,2258.7843002197783,165.8526,OUT017,2007,High,2323.990558850987,2316.1811481083005,3124.5994,0.5939704939063503
FDW33,9.395,Low Fat,0.099101845,2277.3217391666685,105.82799999999999,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1704.4479999999999,0.5965362411802437
NCP05,19.6,Low Fat,0.025281802000000003,2010.0002650000006,152.0024,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2884.2456,0.5965362411802437
FDL56,14.1,Low Fat,0.125675936,2289.009591558443,86.9198,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1133.8574,0.5978191148171905
FDN01,12.857645184135976,Low Fat,0.07204818,2111.8086509090913,177.937,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6881.043000000001,0.5997434252726106
FDA25,16.5,Regular,0.068263916,2225.194903852079,104.79899999999999,OUT045,2002,High,2323.990558850987,2316.1811481083005,1238.388,0.5958948043617703
FDF08,14.3,Regular,0.109144085,2289.009591558443,88.2856,OUT010,1998,High,2279.6276513432786,339.8285004616805,175.7712,0.3559974342527261
FDH08,7.51,Low Fat,0.017425784,2289.009591558443,227.90099999999998,OUT035,2004,Small,2323.990558850987,2316.1811481083005,459.402,0.5965362411802437
DRH03,17.25,Low Fat,0.035118834,2232.5425970674487,93.412,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,932.12,0.5965362411802437
FDQ31,5.785,Regular,0.054066567,2289.009591558443,87.0856,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1406.1696,0.5952533675432969
FDO10,13.65,Regular,0.012823828999999998,2277.3217391666685,55.5588,OUT017,2007,High,2323.990558850987,2316.1811481083005,916.1408,0.5939704939063503
FDT39,6.26,Regular,0.009883257,2158.9779105882344,149.8366,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1964.7758,0.5965362411802437
FDM22,12.857645184135976,Regular,0.041754584,2277.3217391666685,53.464,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1597.92,0.5997434252726106
FDR21,19.7,Low Fat,0.112036236,2277.3217391666685,174.937,OUT010,1998,High,2279.6276513432786,339.8285004616805,882.185,0.3559974342527261
FDQ01,19.7,Regular,0.161610636,2225.194903852079,255.2014,OUT017,2007,High,2323.990558850987,2316.1811481083005,3570.0196,0.5939704939063503
FDZ03,13.65,Regular,0.078909166,2232.5425970674487,186.72400000000002,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4474.1759999999995,0.5965362411802437
NCK05,20.1,Low Fat,0.077769768,2010.0002650000006,63.0536,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,980.0576,0.5952533675432969
FDW55,12.6,Regular,0.021951613,2289.009591558443,250.9092,OUT013,1987,High,2279.6276513432786,2316.1811481083005,4731.1748,0.5978191148171905
FDF47,20.85,Low Fat,0.09777000400000001,2374.3327729729745,222.8746,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3589.9936,0.5965362411802437
DRO59,12.857645184135976,Low Fat,0.094817105,2139.2216224299054,77.9012,OUT019,1985,Small,1876.9091591289784,339.8285004616805,75.9012,0.33867864015394483
NCM55,15.6,Low Fat,0.06672613299999999,1926.139701775148,185.8924,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3516.7556,0.5965362411802437
FDY31,5.98,Low Fat,0.043809260999999995,2289.009591558443,146.8418,OUT017,2007,High,2323.990558850987,2316.1811481083005,1765.7016,0.5939704939063503
FDJ57,12.857645184135976,Regular,0.0,2326.065928125,184.3582,OUT019,1985,Small,1876.9091591289784,339.8285004616805,185.7582,0.33867864015394483
FDV51,16.35,Low Fat,0.032671446,2158.9779105882344,165.4842,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1492.0578,0.5952533675432969
DRG36,14.15,Low Fat,0.095378221,2006.5117348314586,170.5106,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2395.5484,0.5965362411802437
DRF13,12.1,Low Fat,0.0,2006.5117348314586,145.1444,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3338.3212,0.5978191148171905
NCJ54,9.895,Low Fat,0.060188932,2258.7843002197783,233.0642,OUT045,2002,High,2323.990558850987,2316.1811481083005,6041.4692,0.5958948043617703
NCP42,8.51,Low Fat,0.016135764,2258.7843002197783,195.6478,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4262.4516,0.5965362411802437
NCF30,17.0,Low Fat,0.12622018699999998,2258.7843002197783,126.7362,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1258.362,0.5965362411802437
FDY44,12.857645184135976,Regular,0.024286377999999997,2289.009591558443,194.71099999999998,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5892.33,0.5997434252726106
FDX09,9.0,Low Fat,0.065350715,2277.3217391666685,175.437,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3175.866,0.5965362411802437
NCU30,5.11,Low Fat,0.035071955,2258.7843002197783,163.221,OUT017,2007,High,2323.990558850987,2316.1811481083005,2773.0570000000002,0.5939704939063503
FDU49,19.5,Regular,0.030742082999999996,2225.194903852079,85.554,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1211.756,0.5965362411802437
FDC48,9.195,Low Fat,0.015949001,1952.9712070987655,84.1592,OUT017,2007,High,2323.990558850987,2316.1811481083005,1238.388,0.5939704939063503
FDJ21,16.7,Regular,0.038496166,2277.3217391666685,147.5102,OUT013,1987,High,2279.6276513432786,2316.1811481083005,5540.7876,0.5978191148171905
NCX41,19.0,Low Fat,0.017746826,2010.0002650000006,210.8244,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2540.6928,0.5965362411802437
FDT36,12.3,Low Fat,0.11127459099999999,1952.9712070987655,35.0874,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,458.7362,0.5965362411802437
FDK28,12.857645184135976,Low Fat,0.065272284,2132.8677436915864,256.1646,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3349.6398,0.5997434252726106
DRI49,14.15,Low Fat,0.183472595,2006.5117348314586,82.0276,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1624.5520000000001,0.5965362411802437
NCM54,12.857645184135976,Low Fat,0.08918772,2258.7843002197783,128.9678,OUT019,1985,Small,1876.9091591289784,339.8285004616805,254.3356,0.33867864015394483
FDD48,10.395,Low Fat,0.030281542999999998,1952.9712070987655,116.3176,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1259.6936,0.5952533675432969
NCF30,17.0,Low Fat,0.211306673,2258.7843002197783,125.1362,OUT010,1998,High,2279.6276513432786,339.8285004616805,251.6724,0.3559974342527261
FDX03,15.85,Regular,0.061190964,2158.9779105882344,47.1744,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,996.0368,0.5965362411802437
FDZ33,10.195,Low Fat,0.10730767699999999,2277.3217391666685,149.8076,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2217.114,0.5978191148171905
FDB39,12.857645184135976,Low Fat,0.067441726,2232.5425970674487,57.4272,OUT019,1985,Small,1876.9091591289784,339.8285004616805,111.8544,0.33867864015394483
DRM11,6.57,Low Fat,0.066338717,2139.2216224299054,261.4278,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,4165.2448,0.5952533675432969
DRE48,8.43,Low Fat,0.0,2006.5117348314586,195.3768,OUT017,2007,High,2323.990558850987,2316.1811481083005,1576.6144,0.5939704939063503
NCL31,7.39,Low Fat,0.12052492199999999,1926.139701775148,142.247,OUT045,2002,High,2323.990558850987,2316.1811481083005,2433.499,0.5958948043617703
FDB11,16.0,Low Fat,0.061192210999999996,2374.3327729729745,224.1404,OUT017,2007,High,2323.990558850987,2316.1811481083005,4725.8484,0.5939704939063503
FDX14,13.1,Low Fat,0.075056542,2232.5425970674487,76.0354,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,601.8832,0.5965362411802437
NCM29,12.857645184135976,Low Fat,0.017556795,2010.0002650000006,129.9626,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3410.2276,0.5997434252726106
FDH47,13.5,Regular,0.129077455,2374.3327729729745,95.2068,OUT045,2002,High,2323.990558850987,2316.1811481083005,583.2408,0.5958948043617703
FDG09,20.6,Regular,0.047896392999999995,2289.009591558443,185.8556,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1689.8004,0.5978191148171905
FDP25,15.2,Low Fat,0.021240491,2225.194903852079,216.9824,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4804.4128,0.5965362411802437
FDY27,12.857645184135976,Low Fat,0.031743707,2232.5425970674487,179.1344,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1605.9096,0.5997434252726106
DRM59,5.88,Low Fat,0.003612411,2139.2216224299054,154.1998,OUT017,2007,High,2323.990558850987,2316.1811481083005,3537.3954,0.5939704939063503
DRI03,6.03,Low Fat,0.022796177999999997,2232.5425970674487,178.1028,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1416.8224,0.5952533675432969
FDY03,12.857645184135976,Regular,0.133279499,2158.9779105882344,112.6202,OUT019,1985,Small,1876.9091591289784,339.8285004616805,675.1212,0.33867864015394483
NCV17,18.85,Low Fat,0.016132592,2010.0002650000006,130.2626,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3016.7398,0.5965362411802437
NCJ17,7.68,Low Fat,0.152429537,2010.0002650000006,85.5224,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1278.336,0.5978191148171905
NCP54,15.35,Low Fat,0.035348491,2258.7843002197783,124.67299999999999,OUT017,2007,High,2323.990558850987,2316.1811481083005,2093.9410000000003,0.5939704939063503
FDZ15,13.1,Low Fat,0.020903193,2232.5425970674487,119.2782,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3098.6332,0.5965362411802437
NCR05,10.1,Low Fat,0.054853377,2010.0002650000006,198.6084,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2182.4924,0.5952533675432969
FDX03,12.857645184135976,Regular,0.10697116699999999,2158.9779105882344,44.7744,OUT019,1985,Small,1876.9091591289784,339.8285004616805,135.8232,0.33867864015394483
FDQ12,12.65,Low Fat,0.035482562,1952.9712070987655,231.40099999999998,OUT045,2002,High,2323.990558850987,2316.1811481083005,2526.7110000000002,0.5958948043617703
FDC21,14.6,Regular,0.04292307099999999,2289.009591558443,109.8254,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1627.881,0.5978191148171905
FDQ40,11.1,Regular,0.036174285,2132.8677436915864,176.0712,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1581.9408,0.5952533675432969
FDI07,12.857645184135976,Regular,0.033597374,2158.9779105882344,197.2426,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3163.8816,0.5997434252726106
FDQ25,8.63,Regular,0.028320655,2225.194903852079,172.5422,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2241.7486,0.5965362411802437
NCK18,9.6,Low Fat,0.0,2258.7843002197783,163.9184,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4293.0784,0.5965362411802437
DRI25,19.6,Low Fat,0.056744064000000004,2006.5117348314586,55.6614,OUT010,1998,High,2279.6276513432786,339.8285004616805,165.7842,0.3559974342527261
DRA24,19.35,Regular,0.039990314,2006.5117348314586,165.0868,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,982.7208,0.5965362411802437
FDA32,14.0,Low Fat,0.030155223999999998,2289.009591558443,214.7192,OUT045,2002,High,2323.990558850987,2316.1811481083005,3020.0688,0.5958948043617703
FDE59,12.15,Low Fat,0.062541552,2374.3327729729745,34.3532,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,251.6724,0.5952533675432969
FDY59,8.195,Low Fat,0.031403441000000004,1952.9712070987655,93.8462,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,647.8234,0.5965362411802437
FDQ20,8.325,Low Fat,0.029845242999999997,2289.009591558443,41.6138,OUT045,2002,High,2323.990558850987,2316.1811481083005,284.2966,0.5958948043617703
FDB21,7.475,Low Fat,0.149125615,2289.009591558443,241.6854,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,6042.135,0.5952533675432969
FDB41,12.857645184135976,Regular,0.170382726,2132.8677436915864,45.2718,OUT019,1985,Small,1876.9091591289784,339.8285004616805,47.2718,0.33867864015394483
DRG11,6.385,Low Fat,0.083768522,2139.2216224299054,109.8596,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3235.788,0.5978191148171905
FDV10,12.857645184135976,Regular,0.11679368400000001,2277.3217391666685,41.0112,OUT019,1985,Small,1876.9091591289784,339.8285004616805,42.6112,0.33867864015394483
FDI41,18.5,Regular,0.062205112,2132.8677436915864,148.3418,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1765.7016,0.5978191148171905
FDN10,11.5,Low Fat,0.0463847,2277.3217391666685,118.9124,OUT017,2007,High,2323.990558850987,2316.1811481083005,1540.6612,0.5939704939063503
NCM17,7.93,Low Fat,0.07142564700000001,2010.0002650000006,45.9086,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1070.6064,0.5952533675432969
DRG37,12.857645184135976,Low Fat,0.033929133,2006.5117348314586,154.3972,OUT019,1985,Small,1876.9091591289784,339.8285004616805,311.5944,0.33867864015394483
FDA21,13.65,Low Fat,0.036033639,2277.3217391666685,183.7924,OUT045,2002,High,2323.990558850987,2316.1811481083005,2591.2936,0.5958948043617703
FDM27,12.35,Regular,0.158337479,2158.9779105882344,157.9946,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3313.6866,0.5978191148171905
FDA32,14.0,Low Fat,0.030140981,2289.009591558443,216.0192,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2588.6304,0.5965362411802437
NCZ53,9.6,Low Fat,0.024515221,2010.0002650000006,189.2214,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3956.8494,0.5965362411802437
FDW40,14.0,Regular,0.105125569,2132.8677436915864,143.2812,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3277.0676,0.5965362411802437
FDS52,8.89,Low Fat,0.00547348,2132.8677436915864,100.5016,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1315.6208,0.5965362411802437
